Wavelength	Transit Depth
(meters)	(percent)
1.702070e-06	8.359387e-03
1.703770e-06	8.359387e-03
1.705471e-06	8.359387e-03
1.707174e-06	8.359387e-03
1.708879e-06	8.359386e-03
1.710585e-06	8.359386e-03
1.712293e-06	8.359386e-03
1.714003e-06	8.359386e-03
1.715714e-06	8.359385e-03
1.717428e-06	8.359385e-03
1.719142e-06	8.359385e-03
1.720859e-06	8.359385e-03
1.722577e-06	8.359385e-03
1.724298e-06	8.359384e-03
1.726019e-06	8.359384e-03
1.727743e-06	8.359384e-03
1.729468e-06	8.359384e-03
1.731195e-06	8.359384e-03
1.732924e-06	8.359383e-03
1.734654e-06	8.359383e-03
1.736386e-06	8.359383e-03
1.738120e-06	8.359383e-03
1.739856e-06	8.359383e-03
1.741593e-06	8.359382e-03
1.743332e-06	8.359382e-03
1.745073e-06	8.359382e-03
1.746815e-06	8.359382e-03
1.748559e-06	8.359382e-03
1.750305e-06	8.359381e-03
1.752053e-06	8.359381e-03
1.753803e-06	8.359381e-03
1.755554e-06	8.359381e-03
1.757307e-06	8.359381e-03
1.759062e-06	8.359380e-03
1.760818e-06	8.359380e-03
1.762576e-06	8.359380e-03
1.764336e-06	8.359380e-03
1.766098e-06	8.359380e-03
1.767862e-06	8.359379e-03
1.769627e-06	8.359379e-03
1.771394e-06	8.359379e-03
1.773163e-06	8.359379e-03
1.774933e-06	8.359379e-03
1.776706e-06	8.359378e-03
1.778480e-06	8.359378e-03
1.780256e-06	8.359378e-03
1.782033e-06	8.359378e-03
1.783813e-06	8.359378e-03
1.785594e-06	8.359378e-03
1.787377e-06	8.359377e-03
1.789162e-06	8.359377e-03
1.790948e-06	8.359377e-03
1.792737e-06	8.359377e-03
1.794527e-06	8.359377e-03
1.796319e-06	8.359376e-03
1.798112e-06	8.359376e-03
1.799908e-06	8.359376e-03
1.801705e-06	8.359376e-03
1.803504e-06	8.359376e-03
1.805305e-06	8.359376e-03
1.807108e-06	8.359375e-03
1.808912e-06	8.359375e-03
1.810718e-06	8.359375e-03
1.812526e-06	8.359375e-03
1.814336e-06	8.359375e-03
1.816148e-06	8.359375e-03
1.817961e-06	8.359374e-03
1.819777e-06	8.359374e-03
1.821594e-06	8.359374e-03
1.823413e-06	8.359374e-03
1.825234e-06	8.359374e-03
1.827056e-06	8.359373e-03
1.828880e-06	8.359373e-03
1.830707e-06	8.359373e-03
1.832535e-06	8.359373e-03
1.834365e-06	8.359373e-03
1.836196e-06	8.359373e-03
1.838030e-06	8.359372e-03
1.839865e-06	8.359372e-03
1.841702e-06	8.359372e-03
1.843541e-06	8.359372e-03
1.845382e-06	8.359372e-03
1.847225e-06	8.359372e-03
1.849069e-06	8.359372e-03
1.850916e-06	8.359371e-03
1.852764e-06	8.359371e-03
1.854614e-06	8.359371e-03
1.856466e-06	8.359371e-03
1.858320e-06	8.359371e-03
1.860175e-06	8.359371e-03
1.862033e-06	8.359370e-03
1.863892e-06	8.359370e-03
1.865753e-06	8.359370e-03
1.867616e-06	8.359370e-03
1.869481e-06	8.359370e-03
1.871348e-06	8.359370e-03
1.873216e-06	8.359370e-03
1.875087e-06	8.359369e-03
1.876959e-06	8.359369e-03
1.878833e-06	8.359369e-03
1.880710e-06	8.359369e-03
1.882587e-06	8.359369e-03
1.884467e-06	8.359369e-03
1.886349e-06	8.359368e-03
1.888233e-06	8.359368e-03
1.890118e-06	8.359368e-03
1.892005e-06	8.359368e-03
1.893895e-06	8.359368e-03
1.895786e-06	8.359368e-03
1.897679e-06	8.359368e-03
1.899574e-06	8.359367e-03
1.901471e-06	8.359367e-03
1.903369e-06	8.359367e-03
1.905270e-06	8.359367e-03
1.907172e-06	8.359367e-03
1.909077e-06	8.359367e-03
1.910983e-06	8.359367e-03
1.912891e-06	8.359366e-03
1.914801e-06	8.359366e-03
1.916713e-06	8.359366e-03
1.918627e-06	8.359366e-03
1.920543e-06	8.359366e-03
1.922461e-06	8.359366e-03
1.924380e-06	8.359366e-03
1.926302e-06	8.359366e-03
1.928225e-06	8.359365e-03
1.930151e-06	8.359365e-03
1.932078e-06	8.359365e-03
1.934007e-06	8.359365e-03
1.935939e-06	8.359365e-03
1.937872e-06	8.359365e-03
1.939807e-06	8.359365e-03
1.941744e-06	8.359364e-03
1.943683e-06	8.359364e-03
1.945623e-06	8.359364e-03
1.947566e-06	8.359364e-03
1.949511e-06	8.359364e-03
1.951458e-06	8.359364e-03
1.953406e-06	8.359364e-03
1.955357e-06	8.359364e-03
1.957309e-06	8.359363e-03
1.959264e-06	8.359363e-03
1.961220e-06	8.359363e-03
1.963178e-06	8.359363e-03
1.965139e-06	8.359363e-03
1.967101e-06	8.359363e-03
1.969065e-06	8.359363e-03
1.971031e-06	8.359363e-03
1.973000e-06	8.359362e-03
1.974970e-06	8.359362e-03
1.976942e-06	8.359362e-03
1.978916e-06	8.359362e-03
1.980892e-06	8.359362e-03
1.982870e-06	8.359362e-03
1.984850e-06	8.359362e-03
1.986832e-06	8.359362e-03
1.988816e-06	8.359361e-03
1.990802e-06	8.359361e-03
1.992789e-06	8.359361e-03
1.994779e-06	8.359361e-03
1.996771e-06	8.359361e-03
1.998765e-06	8.359361e-03
2.000761e-06	8.359361e-03
2.002759e-06	8.359361e-03
2.004759e-06	8.359361e-03
2.006760e-06	8.359360e-03
2.008764e-06	8.359360e-03
2.010770e-06	8.359360e-03
2.012778e-06	8.359360e-03
2.014788e-06	8.359360e-03
2.016799e-06	8.359360e-03
2.018813e-06	8.359360e-03
2.020829e-06	8.359360e-03
2.022847e-06	8.359359e-03
2.024867e-06	8.359359e-03
2.026889e-06	8.359359e-03
2.028913e-06	8.359359e-03
2.030939e-06	8.359359e-03
2.032967e-06	8.359359e-03
2.034997e-06	8.359359e-03
2.037029e-06	8.359359e-03
2.039063e-06	8.359359e-03
2.041099e-06	8.359359e-03
2.043137e-06	8.359358e-03
2.045177e-06	8.359358e-03
2.047219e-06	8.359358e-03
2.049264e-06	8.359358e-03
2.051310e-06	8.359358e-03
2.053358e-06	8.359358e-03
2.055408e-06	8.359358e-03
2.057461e-06	8.359358e-03
2.059515e-06	8.359358e-03
2.061572e-06	8.359357e-03
2.063630e-06	8.359357e-03
2.065691e-06	8.359357e-03
2.067754e-06	8.359357e-03
2.069818e-06	8.359357e-03
2.071885e-06	8.359357e-03
2.073954e-06	8.359357e-03
2.076025e-06	8.359357e-03
2.078098e-06	8.359364e-03
2.080173e-06	8.692386e-03
2.082250e-06	8.625869e-03
2.084329e-06	8.638907e-03
2.086411e-06	8.678601e-03
2.088494e-06	8.717404e-03
2.090579e-06	8.639873e-03
2.092667e-06	8.688548e-03
2.094756e-06	8.716415e-03
2.096848e-06	8.714644e-03
2.098942e-06	8.700674e-03
2.101038e-06	8.705344e-03
2.103136e-06	8.677878e-03
2.105236e-06	8.702459e-03
2.107338e-06	8.748628e-03
2.109442e-06	8.699115e-03
2.111549e-06	8.776809e-03
2.113657e-06	8.675339e-03
2.115768e-06	8.758451e-03
2.117880e-06	8.740270e-03
2.119995e-06	8.689005e-03
2.122112e-06	8.829910e-03
2.124231e-06	8.720462e-03
2.126352e-06	8.723117e-03
2.128475e-06	8.744429e-03
2.130601e-06	8.769074e-03
2.132728e-06	8.784893e-03
2.134858e-06	8.759183e-03
2.136990e-06	8.756296e-03
2.139123e-06	8.844523e-03
2.141259e-06	8.859480e-03
2.143398e-06	8.893732e-03
2.145538e-06	8.761911e-03
2.147680e-06	8.826805e-03
2.149825e-06	8.857179e-03
2.151971e-06	8.750787e-03
2.154120e-06	8.756125e-03
2.156271e-06	8.764774e-03
2.158424e-06	8.784959e-03
2.160580e-06	8.825142e-03
2.162737e-06	8.767090e-03
2.164897e-06	8.815667e-03
2.167058e-06	8.853300e-03
2.169222e-06	8.776693e-03
2.171388e-06	8.907522e-03
2.173556e-06	8.812974e-03
2.175727e-06	8.780350e-03
2.177899e-06	8.792793e-03
2.180074e-06	8.822709e-03
2.182251e-06	8.826129e-03
2.184430e-06	8.848430e-03
2.186611e-06	8.831968e-03
2.188795e-06	8.967780e-03
2.190980e-06	8.906744e-03
2.193168e-06	8.927934e-03
2.195358e-06	8.960008e-03
2.197550e-06	8.914560e-03
2.199744e-06	8.902788e-03
2.201941e-06	8.972969e-03
2.204140e-06	8.923885e-03
2.206341e-06	8.941829e-03
2.208544e-06	8.937370e-03
2.210749e-06	8.887232e-03
2.212957e-06	8.972354e-03
2.215166e-06	8.864630e-03
2.217378e-06	8.875223e-03
2.219592e-06	8.867121e-03
2.221809e-06	8.926738e-03
2.224027e-06	8.864383e-03
2.226248e-06	8.918284e-03
2.228471e-06	8.954101e-03
2.230696e-06	8.924024e-03
2.232924e-06	8.879136e-03
2.235153e-06	8.883295e-03
2.237385e-06	8.930129e-03
2.239619e-06	8.951461e-03
2.241856e-06	8.886332e-03
2.244094e-06	8.882044e-03
2.246335e-06	8.973098e-03
2.248578e-06	8.901553e-03
2.250823e-06	8.933594e-03
2.253071e-06	8.943188e-03
2.255321e-06	8.971029e-03
2.257573e-06	8.886735e-03
2.259827e-06	8.946032e-03
2.262084e-06	8.883126e-03
2.264342e-06	8.960203e-03
2.266603e-06	8.907844e-03
2.268867e-06	8.973105e-03
2.271132e-06	8.912332e-03
2.273400e-06	8.958060e-03
2.275670e-06	8.892420e-03
2.277942e-06	8.944334e-03
2.280217e-06	8.929483e-03
2.282494e-06	8.942913e-03
2.284773e-06	8.940005e-03
2.287054e-06	8.965833e-03
2.289338e-06	8.956826e-03
2.291624e-06	8.927495e-03
2.293912e-06	8.932679e-03
2.296203e-06	8.964128e-03
2.298496e-06	8.933250e-03
2.300791e-06	8.933049e-03
2.303088e-06	8.957534e-03
2.305388e-06	8.913851e-03
2.307690e-06	8.948138e-03
2.309994e-06	8.965850e-03
2.312301e-06	8.897630e-03
2.314610e-06	8.897998e-03
2.316921e-06	8.913216e-03
2.319235e-06	8.959284e-03
2.321551e-06	8.935266e-03
2.323869e-06	8.961353e-03
2.326189e-06	8.963811e-03
2.328512e-06	8.973103e-03
2.330837e-06	8.942369e-03
2.333165e-06	8.964072e-03
2.335494e-06	8.954827e-03
2.337826e-06	8.957254e-03
2.340161e-06	8.965698e-03
2.342497e-06	8.932184e-03
2.344837e-06	8.970921e-03
2.347178e-06	8.957516e-03
2.349522e-06	8.972191e-03
2.351868e-06	8.892518e-03
2.354216e-06	8.951666e-03
2.356567e-06	8.930106e-03
2.358920e-06	8.973095e-03
2.361276e-06	8.926978e-03
2.363633e-06	8.967056e-03
2.365994e-06	8.940701e-03
2.368356e-06	8.959502e-03
2.370721e-06	8.958967e-03
2.373088e-06	8.963389e-03
2.375458e-06	8.972967e-03
2.377830e-06	8.956198e-03
2.380204e-06	8.964543e-03
2.382581e-06	8.935867e-03
2.384960e-06	8.925114e-03
2.387342e-06	8.944452e-03
2.389725e-06	8.884204e-03
2.392112e-06	8.946812e-03
2.394500e-06	8.969093e-03
2.396891e-06	8.925584e-03
2.399285e-06	8.965433e-03
2.401680e-06	8.899026e-03
2.404079e-06	8.877716e-03
2.406479e-06	8.957627e-03
2.408882e-06	8.961852e-03
2.411287e-06	8.972072e-03
2.413695e-06	8.902541e-03
2.416105e-06	8.937276e-03
2.418518e-06	8.916084e-03
2.420933e-06	8.955795e-03
2.423350e-06	8.963821e-03
2.425770e-06	8.924579e-03
2.428192e-06	8.914038e-03
2.430617e-06	8.928474e-03
2.433044e-06	8.964625e-03
2.435473e-06	8.969667e-03
2.437905e-06	8.885222e-03
2.440340e-06	8.873846e-03
2.442776e-06	8.912941e-03
2.445216e-06	8.866806e-03
2.447657e-06	8.876522e-03
2.450101e-06	8.885348e-03
2.452548e-06	8.864659e-03
2.454997e-06	8.957642e-03
2.457448e-06	8.842505e-03
2.459902e-06	8.935512e-03
2.462358e-06	8.860749e-03
2.464817e-06	8.847902e-03
2.467278e-06	8.902136e-03
2.469742e-06	8.973019e-03
2.472208e-06	8.929761e-03
2.474677e-06	8.891318e-03
2.477148e-06	8.944171e-03
2.479621e-06	8.845588e-03
2.482097e-06	8.869159e-03
2.484576e-06	8.843582e-03
2.487057e-06	8.886501e-03
2.489540e-06	8.859907e-03
2.492026e-06	8.865577e-03
2.494514e-06	8.819381e-03
2.497005e-06	8.818078e-03
2.499499e-06	8.853000e-03
2.501995e-06	8.837423e-03
2.504493e-06	8.836946e-03
2.506994e-06	8.850856e-03
2.509497e-06	8.829466e-03
2.512003e-06	8.826758e-03
2.514511e-06	8.960577e-03
2.517022e-06	8.919375e-03
2.519535e-06	8.837861e-03
2.522051e-06	8.819262e-03
2.524570e-06	8.870399e-03
2.527090e-06	8.806046e-03
2.529614e-06	8.854752e-03
2.532140e-06	8.873500e-03
2.534668e-06	8.827376e-03
2.537199e-06	8.765498e-03
2.539733e-06	8.763336e-03
2.542269e-06	8.794916e-03
2.544807e-06	8.877025e-03
2.547348e-06	8.780485e-03
2.549892e-06	8.868715e-03
2.552438e-06	8.765501e-03
2.554987e-06	8.788693e-03
2.557538e-06	8.804078e-03
2.560092e-06	8.824771e-03
2.562648e-06	8.802736e-03
2.565207e-06	8.932546e-03
2.567769e-06	8.808114e-03
2.570333e-06	8.799642e-03
2.572899e-06	8.814203e-03
2.575468e-06	8.764446e-03
2.578040e-06	8.871513e-03
2.580614e-06	8.864096e-03
2.583191e-06	8.886282e-03
2.585770e-06	8.789313e-03
2.588352e-06	8.971047e-03
2.590937e-06	8.783947e-03
2.593524e-06	8.803472e-03
2.596114e-06	8.791549e-03
2.598706e-06	8.848905e-03
2.601301e-06	8.789932e-03
2.603899e-06	8.802565e-03
2.606499e-06	8.810914e-03
2.609101e-06	8.824502e-03
2.611707e-06	8.841971e-03
2.614315e-06	8.847854e-03
2.616925e-06	8.914662e-03
2.619538e-06	8.811963e-03
2.622154e-06	8.771071e-03
2.624772e-06	8.810366e-03
2.627393e-06	8.799581e-03
2.630017e-06	8.796663e-03
2.632643e-06	8.795136e-03
2.635272e-06	8.820413e-03
2.637903e-06	8.765519e-03
2.640537e-06	8.745573e-03
2.643174e-06	8.763074e-03
2.645813e-06	8.721867e-03
2.648455e-06	8.732615e-03
2.651100e-06	8.726102e-03
2.653747e-06	8.757853e-03
2.656397e-06	8.830675e-03
2.659049e-06	8.763196e-03
2.661704e-06	8.732704e-03
2.664362e-06	8.697625e-03
2.667023e-06	8.730856e-03
2.669686e-06	8.822251e-03
2.672351e-06	8.713896e-03
2.675020e-06	8.696358e-03
2.677691e-06	8.739610e-03
2.680365e-06	8.776430e-03
2.683041e-06	8.721671e-03
2.685720e-06	8.687158e-03
2.688402e-06	8.636571e-03
2.691087e-06	8.751191e-03
2.693774e-06	8.674711e-03
2.696464e-06	8.679208e-03
2.699156e-06	8.692313e-03
2.701851e-06	8.753824e-03
2.704549e-06	8.676152e-03
2.707250e-06	8.724995e-03
2.709953e-06	8.692977e-03
2.712659e-06	8.668990e-03
2.715368e-06	8.646398e-03
2.718079e-06	8.695030e-03
2.720793e-06	8.646463e-03
2.723510e-06	8.661403e-03
2.726230e-06	8.637040e-03
2.728952e-06	8.644957e-03
2.731677e-06	8.648149e-03
2.734405e-06	8.683461e-03
2.737135e-06	8.595842e-03
2.739868e-06	8.665139e-03
2.742604e-06	8.673867e-03
2.745343e-06	8.702362e-03
2.748084e-06	8.640501e-03
2.750828e-06	8.663732e-03
2.753575e-06	8.682052e-03
2.756324e-06	8.750403e-03
2.759077e-06	8.594656e-03
2.761832e-06	8.622046e-03
2.764589e-06	8.623762e-03
2.767350e-06	8.617681e-03
2.770113e-06	8.736995e-03
2.772879e-06	8.624948e-03
2.775648e-06	8.592417e-03
2.778420e-06	8.585707e-03
2.781194e-06	8.604033e-03
2.783971e-06	8.661599e-03
2.786751e-06	8.663061e-03
2.789534e-06	8.645765e-03
2.792319e-06	8.655258e-03
2.795107e-06	8.589468e-03
2.797898e-06	8.635016e-03
2.800692e-06	8.616542e-03
2.803489e-06	8.635254e-03
2.806288e-06	8.600562e-03
2.809090e-06	8.583287e-03
2.811895e-06	8.649846e-03
2.814703e-06	8.585563e-03
2.817514e-06	8.610052e-03
2.820327e-06	8.649845e-03
2.823143e-06	8.665604e-03
2.825962e-06	8.688523e-03
2.828784e-06	8.597193e-03
2.831609e-06	8.618673e-03
2.834436e-06	8.619348e-03
2.837267e-06	8.638113e-03
2.840100e-06	8.662686e-03
2.842936e-06	8.655419e-03
2.845774e-06	8.615673e-03
2.848616e-06	8.676827e-03
2.851461e-06	8.617011e-03
2.854308e-06	8.624965e-03
2.857158e-06	8.618384e-03
2.860011e-06	8.665550e-03
2.862867e-06	8.623122e-03
2.865725e-06	8.630083e-03
2.868587e-06	8.636127e-03
2.871451e-06	8.599459e-03
2.874319e-06	8.614761e-03
2.877189e-06	8.666820e-03
2.880062e-06	8.600680e-03
2.882938e-06	8.647923e-03
2.885816e-06	8.657733e-03
2.888698e-06	8.652238e-03
2.891582e-06	8.775347e-03
2.894470e-06	8.650715e-03
2.897360e-06	8.647194e-03
2.900253e-06	8.666505e-03
2.903149e-06	8.675134e-03
2.906048e-06	8.622043e-03
2.908950e-06	8.695695e-03
2.911854e-06	8.665744e-03
2.914762e-06	8.678447e-03
2.917673e-06	8.655168e-03
2.920586e-06	8.657227e-03
2.923502e-06	8.663979e-03
2.926421e-06	8.691974e-03
2.929344e-06	8.692079e-03
2.932269e-06	8.678117e-03
2.935197e-06	8.680151e-03
2.938128e-06	8.702375e-03
2.941061e-06	8.717343e-03
2.943998e-06	8.692620e-03
2.946938e-06	8.684502e-03
2.949880e-06	8.712531e-03
2.952826e-06	8.693113e-03
2.955775e-06	8.679405e-03
2.958726e-06	8.705541e-03
2.961680e-06	8.746198e-03
2.964638e-06	8.740558e-03
2.967598e-06	8.696988e-03
2.970561e-06	8.722067e-03
2.973527e-06	8.771205e-03
2.976497e-06	8.760924e-03
2.979469e-06	8.731294e-03
2.982444e-06	8.718685e-03
2.985422e-06	8.781330e-03
2.988403e-06	8.802792e-03
2.991387e-06	8.732391e-03
2.994374e-06	8.822718e-03
2.997364e-06	8.714643e-03
3.000357e-06	8.753615e-03
3.003353e-06	8.740297e-03
3.006352e-06	8.747262e-03
3.009354e-06	8.753546e-03
3.012359e-06	8.829414e-03
3.015367e-06	8.754775e-03
3.018378e-06	8.823139e-03
3.021392e-06	8.906729e-03
3.024409e-06	8.771519e-03
3.027429e-06	8.925266e-03
3.030452e-06	8.754956e-03
3.033478e-06	8.778501e-03
3.036507e-06	8.966931e-03
3.039539e-06	8.812274e-03
3.042574e-06	8.948243e-03
3.045612e-06	8.834694e-03
3.048653e-06	8.864937e-03
3.051697e-06	8.816072e-03
3.054745e-06	8.866049e-03
3.057795e-06	8.928850e-03
3.060848e-06	8.838605e-03
3.063905e-06	8.846029e-03
3.066964e-06	8.865397e-03
3.070026e-06	8.966383e-03
3.073092e-06	8.899031e-03
3.076161e-06	8.919474e-03
3.079232e-06	8.913179e-03
3.082307e-06	8.868030e-03
3.085385e-06	8.972833e-03
3.088466e-06	8.955249e-03
3.091550e-06	8.891604e-03
3.094637e-06	8.900197e-03
3.097727e-06	8.902414e-03
3.100820e-06	8.903100e-03
3.103916e-06	8.905386e-03
3.107016e-06	8.923289e-03
3.110118e-06	8.917885e-03
3.113224e-06	8.902314e-03
3.116332e-06	8.973105e-03
3.119444e-06	8.960449e-03
3.122559e-06	8.945404e-03
3.125677e-06	8.931103e-03
3.128798e-06	8.964863e-03
3.131922e-06	8.973105e-03
3.135050e-06	8.973105e-03
3.138180e-06	8.957721e-03
3.141314e-06	8.965582e-03
3.144450e-06	8.940265e-03
3.147590e-06	8.973102e-03
3.150733e-06	8.934981e-03
3.153879e-06	8.918645e-03
3.157029e-06	8.966184e-03
3.160181e-06	8.966237e-03
3.163337e-06	8.973105e-03
3.166495e-06	8.973105e-03
3.169657e-06	8.966830e-03
3.172822e-06	8.967142e-03
3.175990e-06	8.949402e-03
3.179162e-06	8.969568e-03
3.182336e-06	8.966649e-03
3.185514e-06	8.973104e-03
3.188695e-06	8.951793e-03
3.191879e-06	8.961359e-03
3.195066e-06	8.973105e-03
3.198256e-06	8.971723e-03
3.201450e-06	8.972772e-03
3.204647e-06	8.972425e-03
3.207847e-06	8.963767e-03
3.211050e-06	8.973105e-03
3.214256e-06	8.973102e-03
3.217466e-06	8.973105e-03
3.220679e-06	8.973105e-03
3.223894e-06	8.972939e-03
3.227114e-06	8.970870e-03
3.230336e-06	8.973105e-03
3.233562e-06	8.972789e-03
3.236790e-06	8.967369e-03
3.240023e-06	8.971079e-03
3.243258e-06	8.973105e-03
3.246496e-06	8.957343e-03
3.249738e-06	8.972831e-03
3.252983e-06	8.967006e-03
3.256231e-06	8.969678e-03
3.259483e-06	8.965966e-03
3.262737e-06	8.973082e-03
3.265995e-06	8.939985e-03
3.269257e-06	8.971176e-03
3.272521e-06	8.940634e-03
3.275789e-06	8.969519e-03
3.279060e-06	8.962735e-03
3.282334e-06	8.960374e-03
3.285612e-06	8.973014e-03
3.288892e-06	8.911866e-03
3.292177e-06	8.968729e-03
3.295464e-06	8.958670e-03
3.298755e-06	8.955057e-03
3.302048e-06	8.948235e-03
3.305346e-06	8.968687e-03
3.308646e-06	8.960515e-03
3.311950e-06	8.973086e-03
3.315257e-06	8.968321e-03
3.318568e-06	8.969228e-03
3.321881e-06	8.973105e-03
3.325198e-06	8.973105e-03
3.328519e-06	8.973105e-03
3.331842e-06	8.973105e-03
3.335169e-06	8.973105e-03
3.338500e-06	8.973102e-03
3.341833e-06	8.973105e-03
3.345170e-06	8.973105e-03
3.348510e-06	8.973105e-03
3.351854e-06	8.972788e-03
3.355201e-06	8.969475e-03
3.358551e-06	8.973004e-03
3.361905e-06	8.968525e-03
3.365262e-06	8.972959e-03
3.368622e-06	8.973105e-03
3.371986e-06	8.973074e-03
3.375353e-06	8.967853e-03
3.378723e-06	8.957148e-03
3.382097e-06	8.971496e-03
3.385474e-06	8.946888e-03
3.388855e-06	8.967244e-03
3.392239e-06	8.971350e-03
3.395626e-06	8.973029e-03
3.399017e-06	8.947148e-03
3.402411e-06	8.951231e-03
3.405808e-06	8.955381e-03
3.409209e-06	8.948384e-03
3.412613e-06	8.972893e-03
3.416021e-06	8.967500e-03
3.419432e-06	8.973105e-03
3.422846e-06	8.965939e-03
3.426264e-06	8.964078e-03
3.429685e-06	8.964345e-03
3.433110e-06	8.955892e-03
3.436538e-06	8.960807e-03
3.439970e-06	8.972957e-03
3.443404e-06	8.952194e-03
3.446843e-06	8.973002e-03
3.450285e-06	8.948174e-03
3.453730e-06	8.970614e-03
3.457179e-06	8.965449e-03
3.460631e-06	8.969934e-03
3.464086e-06	8.973047e-03
3.467545e-06	8.972300e-03
3.471008e-06	8.970886e-03
3.474474e-06	8.953603e-03
3.477943e-06	8.968538e-03
3.481416e-06	8.968069e-03
3.484892e-06	8.938626e-03
3.488372e-06	8.973104e-03
3.491855e-06	8.972873e-03
3.495342e-06	8.973105e-03
3.498832e-06	8.969666e-03
3.502326e-06	8.971880e-03
3.505823e-06	8.973086e-03
3.509324e-06	8.930996e-03
3.512828e-06	8.949595e-03
3.516336e-06	8.968357e-03
3.519847e-06	8.953889e-03
3.523362e-06	8.924410e-03
3.526880e-06	8.943025e-03
3.530402e-06	8.968010e-03
3.533927e-06	8.973105e-03
3.537456e-06	8.964504e-03
3.540988e-06	8.973105e-03
3.544524e-06	8.971692e-03
3.548063e-06	8.943012e-03
3.551606e-06	8.972848e-03
3.555152e-06	8.935844e-03
3.558702e-06	8.944379e-03
3.562256e-06	8.942209e-03
3.565813e-06	8.949102e-03
3.569373e-06	8.957421e-03
3.572938e-06	8.936860e-03
3.576505e-06	8.954749e-03
3.580077e-06	8.941622e-03
3.583651e-06	8.971552e-03
3.587230e-06	8.970590e-03
3.590812e-06	8.941499e-03
3.594397e-06	8.933905e-03
3.597986e-06	8.927416e-03
3.601579e-06	8.960709e-03
3.605175e-06	8.965364e-03
3.608775e-06	8.970941e-03
3.612379e-06	8.972542e-03
3.615986e-06	8.950304e-03
3.619597e-06	8.896416e-03
3.623211e-06	8.973105e-03
3.626829e-06	8.933835e-03
3.630450e-06	8.929146e-03
3.634076e-06	8.968620e-03
3.637704e-06	8.904633e-03
3.641337e-06	8.932866e-03
3.644973e-06	8.922638e-03
3.648612e-06	8.973064e-03
3.652256e-06	8.890205e-03
3.655903e-06	8.878458e-03
3.659553e-06	8.944192e-03
3.663207e-06	8.949155e-03
3.666865e-06	8.893814e-03
3.670527e-06	8.951028e-03
3.674192e-06	8.935763e-03
3.677861e-06	8.866648e-03
3.681533e-06	8.883328e-03
3.685209e-06	8.874689e-03
3.688889e-06	8.901233e-03
3.692573e-06	8.888812e-03
3.696260e-06	8.868156e-03
3.699951e-06	8.845622e-03
3.703645e-06	8.889956e-03
3.707343e-06	8.886594e-03
3.711045e-06	8.908990e-03
3.714751e-06	8.905815e-03
3.718460e-06	8.935812e-03
3.722173e-06	8.920769e-03
3.725890e-06	8.944904e-03
3.729610e-06	8.832069e-03
3.733335e-06	8.890418e-03
3.737062e-06	8.961465e-03
3.740794e-06	8.907541e-03
3.744529e-06	8.921759e-03
3.748268e-06	8.872372e-03
3.752011e-06	8.817832e-03
3.755758e-06	8.909595e-03
3.759508e-06	8.918660e-03
3.763262e-06	8.955032e-03
3.767020e-06	8.837507e-03
3.770781e-06	8.876538e-03
3.774546e-06	8.886572e-03
3.778315e-06	8.945905e-03
3.782088e-06	8.890189e-03
3.785865e-06	8.825172e-03
3.789645e-06	8.851114e-03
3.793429e-06	8.901641e-03
3.797217e-06	8.847784e-03
3.801009e-06	8.837408e-03
3.804804e-06	8.866772e-03
3.808603e-06	8.814238e-03
3.812407e-06	8.852656e-03
3.816213e-06	8.835336e-03
3.820024e-06	8.815519e-03
3.823838e-06	8.884172e-03
3.827657e-06	8.840830e-03
3.831479e-06	8.857795e-03
3.835305e-06	8.897098e-03
3.839134e-06	8.847407e-03
3.842968e-06	8.852875e-03
3.846805e-06	8.914972e-03
3.850646e-06	8.932633e-03
3.854491e-06	8.805125e-03
3.858340e-06	8.945704e-03
3.862193e-06	8.799583e-03
3.866049e-06	8.953468e-03
3.869910e-06	8.881240e-03
3.873774e-06	8.913566e-03
3.877642e-06	8.842112e-03
3.881514e-06	8.826539e-03
3.885390e-06	8.872500e-03
3.889270e-06	8.842120e-03
3.893153e-06	8.857528e-03
3.897041e-06	8.901478e-03
3.900932e-06	8.899876e-03
3.904827e-06	8.891125e-03
3.908726e-06	8.823032e-03
3.912629e-06	8.820787e-03
3.916536e-06	8.895945e-03
3.920447e-06	8.775853e-03
3.924362e-06	8.800913e-03
3.928280e-06	8.775982e-03
3.932203e-06	8.896569e-03
3.936129e-06	8.881796e-03
3.940060e-06	8.870176e-03
3.943994e-06	8.780591e-03
3.947932e-06	8.897976e-03
3.951874e-06	8.919752e-03
3.955821e-06	8.824168e-03
3.959771e-06	8.800992e-03
3.963725e-06	8.801061e-03
3.967683e-06	8.882352e-03
3.971644e-06	8.831838e-03
3.975610e-06	8.867391e-03
3.979580e-06	8.740474e-03
3.983554e-06	8.847460e-03
3.987532e-06	8.803773e-03
3.991513e-06	8.737864e-03
3.995499e-06	8.786461e-03
3.999489e-06	8.843222e-03
4.003482e-06	8.741933e-03
4.007480e-06	8.830681e-03
4.011481e-06	8.861482e-03
4.015487e-06	8.717993e-03
4.019497e-06	8.846094e-03
4.023510e-06	8.807453e-03
4.027528e-06	8.788506e-03
4.031550e-06	8.844216e-03
4.035575e-06	8.756279e-03
4.039605e-06	8.713641e-03
4.043639e-06	8.894943e-03
4.047676e-06	8.781473e-03
4.051718e-06	8.784586e-03
4.055764e-06	8.825970e-03
4.059814e-06	8.749920e-03
4.063868e-06	8.793334e-03
